Code,Scheme Name,NAV,ISIN Div Payout,ISIN Growth,ISIN Div Reinvestment
135672,LIC MF BSE Sensex ETF,861.80880,INF767K01OT5,N/A,N/A
135106,SBI Nifty 50 ETF,248.64300,INF200KA1FS1,N/A,N/A
135792,TATA Banking & Financial Services Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option ,43.66540,INF277K01Z36,N/A,N/A
134888,Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option,10.00000,INF204KA12F4,N/A,N/A
135684,Sundaram Long Term Tax Advantage Fund Series II Regular Plan - Growth,33.69800,INF903J019V4,N/A,N/A
,,N/A,INF174K01T04,N/A,N/A
135109,ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1101 Days Plan G Direct Plan Cumulative Option,12.39750,INF109KB1KP8,N/A,N/A
140303,Edelweiss Government Securities Fund - Regular Plan Weekly - IDCW Option,10.36780,INF843K01HG5,N/A,N/A
134933,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Direct Plan Dividend Option,13.18440,INF109KB1IS6,N/A,N/A
135157,Reliance Fixed Horizon Fund XXIX - Series 2 - Regular Plan - Growth Option,12.63490,INF204KA18J3,N/A,N/A
134930,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Direct Plan Cumulative Option,13.18440,INF109KB1IR8,N/A,N/A
134841,Kotak FMP Series 175 (1100 Days) - Direct Growth,12.75508,INF174K01R97,N/A,N/A
134927,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Dividend Option,12.43810,INF109KB1IU2,N/A,N/A
135121,Axis Equity Savings Fund - Direct Plan - Monthly IDCW,13.92000,INF846K01VK1INF846K01VL9,N/A,N/A
,,N/A,,N/A,N/A
140424,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Annual Div Option,10.00000,INF789FC1GX3,N/A,N/A
140195,Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option,2173.48730,INF754K01GU7INF754K01GQ5,N/A,N/A
135084,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Direct Plan-Dividend Payout Option,10.00000,INF204KA10J0,N/A,N/A
135851,ICICI Prudential Capital Protection Oriented Fund - Series IX - 1195 Days Plan C Cumulative Option,12.46190,INF109KB1OV8,N/A,N/A
135795,TATA Digital India Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option ,60.04790,INF277K01Z85,N/A,N/A
135798,TATA Digital India Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option ,60.04790,INF277K01Z93,N/A,N/A
135001,Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option,10.00560,INF204KA14I4,N/A,N/A
135862,UTI Dual Advantage Fixed Term Fund Series II-IV (1997 Days) - Regular Plan - IDCW,10.00020,INF789FB18J1,N/A,N/A
140535,Nippon India Fixed Horizon Fund XXXII- Series 8- Direct Plan-Growth Option,12.71720,INF204KB1HG7,N/A,N/A
134945,ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1115 Days Plan F Direct Plan Cumulative Option,12.41290,INF109KB1IZ1,N/A,N/A
135813,Tata Resources & Energy Fund-Direct Plan-Growth,49.09340,INF277K015B9,N/A,N/A
135766,Axis Children's Fund - No Lock in - Regular Plan - Growth,24.78300,INF846K01WM5,N/A,N/A
140371,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Maturity Div Option,10.00010,INF789FC1GQ7,N/A,N/A
140607,BANDHAN Credit Risk Fund - Regular Plan Quarterly IDCW,10.47400,INF194KA1V48INF194KA1V55,N/A,N/A
,,N/A,,N/A,N/A
140426,Nippon India Fixed Horizon Fund XXXII- Series 5- Direct Plan-Growth Option,12.86980,INF204KB1GI5,N/A,N/A
135717,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Cumulative Option,13.89000,INF109KB1ON5,N/A,N/A
135808,TATA India Pharma & Healthcare Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option,33.94370,INF277K011B8,N/A,N/A
140190,Edelweiss Liquid Fund - Regular Plan - IDCW Option,3197.42910,INF754K01GK8INF754K01GL6,N/A,N/A
134928,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan L Cumulative Option,12.43810,INF109KB1IT4,N/A,N/A
135745,Kotak Capital Protection Oriented Scheme - Series 2 - Dividend,10.00000,INF174K01Z97,N/A,N/A
,,N/A,,N/A,N/A
134845,ICICI Prudential Capital Protection Oriented Fund - Series VIII -1107 Days Plan E Cumulative Option,12.03580,INF109KB1HZ3,N/A,N/A
134931,ICICI Prudential Fixed Maturity Plan - Series 77 - 1100 Days Plan M Cumulative Option,12.97300,INF109KB1IP2,N/A,N/A
135158,Reliance Fixed Horizon Fund XXIX - Series 2 - Direct Plan - Growth Option,12.74820,INF204KA10K8,N/A,N/A
135848,ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Dividend Option,12.80280,INF109KB1OS4,N/A,N/A
134839,Kotak FMP Series 175 (1100 Days) - Regular Dividend,12.74499,INF174K01R89,N/A,N/A
140128,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Annual Div Option,10.00000,INF789FC1FU1,N/A,N/A
134842,ICICI Prudential Capital Protection Oriented Fund - Series VIII -1107 Days Plan E Direct Plan Dividend Option,12.63910,INF109KB1IC0,N/A,N/A
135035,ICICI Prudential Value Fund - Series 8 Direct Plan Dividend Option,10.88000,INF109KC1JK0,N/A,N/A
140442,Mahindra Manulife Equity Savings Fund -Direct Plan -Dividend,16.76900,INF174V01192INF174V01200,N/A,N/A
140227,Edelweiss Mid Cap Fund - Direct Plan - IDCW Option,79.69400,INF843K01AP1INF843K01AQ9,N/A,N/A
140151,Nippon India Dual Advantage Fixed Tenure Fund X- Plan B- Direct Plan-Growth Option,12.53250,INF204KB1FF3,N/A,N/A
135719,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Direct Plan Dividend Option,14.27420,INF109KB1OQ8,N/A,N/A
135124,Axis Equity Savings Fund - Direct Plan - Quarterly IDCW,14.27000,INF846K01VM7INF846K01VN5,N/A,N/A
,,N/A,,N/A,N/A
141933,Edelweiss Equity Savings Fund - Direct Plan - Monthly - IDCW Option,15.82500,INF754K01IN8INF754K01IO6,N/A,N/A
135048,Kotak FMP Series 176 - Direct Plan - Growth,12.74521,INF174K01S96,N/A,N/A
135845,ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Direct Plan Dividend Option,12.89120,INF109KB1OU0,N/A,N/A
135679,Navi Large & Midcap Fund - Direct Normal IDCW Payout,39.85690,INF959L01CI4INF959L01CJ2,N/A,N/A
135087,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Growth Option,12.05230,INF204KA13J4,N/A,N/A
140351,Edelweiss Equity Savings Fund - Regular Plan - Growth Option,23.57620,INF843K01KG9,N/A,N/A
,,N/A,,N/A,N/A
134922,Nippon India US Equity Opportunites Fund- Growth Plan- Growth Option,33.99600,INF204KA12G2,N/A,N/A
135681,Sundaram Long Term Tax Advantage Fund Series II Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),26.80260,INF903J012W7,N/A,N/A
140198,Edelweiss Liquid Fund - Direct Plan - IDCW Option,3260.97580,INF754K01GO0INF754K01GN2,N/A,N/A
140519,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Flexi Div Option,10.00000,INF789FC1IA7,N/A,N/A
135860,UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Regular Plan - Growth Option,15.61970,INF789FB19J9,N/A,N/A
140188,Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option,2212.34420,INF754K01HQ3INF754K01HP5,N/A,N/A
140502,ICICI Prudential Value Fund - Series 11 - Direct Plan - Cumulative Option,13.54000,INF109KB1M86,N/A,N/A
,,N/A,,N/A,N/A
135884,Reliance Fixed Horizon Fund XXIX- Series 19- Growth Option,12.91010,INF204KA11T7,N/A,N/A
135763,Axis Children's Fund - No Lock in - Direct Plan - IDCW,28.00540,INF846K01WS2INF846K01WQ6,N/A,N/A
135093,Reliance Fixed Horizon Fund XXIX - Series 1- Dividend Payout Option,10.00000,INF204KA15J9,N/A,N/A
135854,HDFC BSE Sensex ETF - Growth Plan,86.47710,INF179KC1HX2,N/A,N/A
139520,Axis Equity Savings Fund - Direct Plan - Regular IDCW,14.04000,INF846K01XP6INF846K01XQ4,N/A,N/A
,,N/A,,N/A,N/A
134890,Reliance Interval Fund -IV -Series 2 - Direct Plan - Growth Option,13.06920,INF204KA13F2,N/A,N/A
135654,Navi ELSS Tax Saver Fund- Direct Plan- Growth Option,32.96410,INF959L01CD5,N/A,N/A
135767,Reliance Fixed Horizon Fund XXIX- Series 16- Direct Plan-Growth Option,12.96340,INF204KA11S9,N/A,N/A
140180,Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option,1248.07570,INF754K01HI0,N/A,N/A
140156,Nippon India Fixed Horizon Fund XXXII- Series 2- Direct Plan- Dividend Payout Option,10.00000,INF204KB1FT4,N/A,N/A
140538,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Direct Plan - Cumulative Option,12.46750,INF109KB1O01,N/A,N/A
135634,Reliance Fixed Horizon Fund XXIX- Series 14-Dividend Payout Option,10.00000,INF204KA18Q8,N/A,N/A
135865,Reliance Fixed Horizon Fund XXIX- Series 18- Dividend Payout Option,10.00000,INF204KA18S4,N/A,N/A
135887,Reliance Fixed Horizon Fund XXIX- Series 19- Dividend Payout Option,10.00000,INF204KA12T5,N/A,N/A
135791,TATA Banking & Financial Services Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option ,34.81940,INF277K01Z02,N/A,N/A
135683,Sundaram Long Term Tax Advantage Fund Series II Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),25.89510,INF903J010W1,N/A,N/A
140237,Edelweiss Money Market Fund - Direct Plan - Growth Option,29.85060,INF843K01CE1,N/A,N/A
140125,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Flexi Div Option,10.00000,INF789FC1FS5,N/A,N/A
140456,UTI Long Term Advantage Fund Series V - Regular Plan - IDCW,14.74330,INF789FC1HQ5,N/A,N/A
135846,ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Cumulative Option,12.80280,INF109KB1OR6,N/A,N/A
135849,ICICI Prudential Capital Protection Oriented Fund - Series IX - 1195 Days Plan C Direct Plan Cumulative Option,12.82880,INF109KB1OX4,N/A,N/A
135816,TATA Resources & Energy Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option ,49.09340,INF277K017B5,N/A,N/A
140164,Nippon India Fixed Horizon Fund XXXII- Series 4- Growth Option,13.06690,INF204KB1FY4,N/A,N/A
135801,TATA India Consumer Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option ,49.77240,INF277K015A1,N/A,N/A
140454,UTI Long Term Advantage Fund Series V - Direct Plan - Growth Option,15.47350,INF789FC1HT9,N/A,N/A
135720,ICICI Prudential Multiple Yield Fund - Series 10 - 1775 Days Plan A Dividend Option,13.89000,INF109KB1OO3,N/A,N/A
135802,TATA India Consumer Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option,40.22780,INF277K011A0,N/A,N/A
135677,Navi Large & Midcap Fund- Direct Plan- Growth Option,40.34350,INF959L01CH6,N/A,N/A
141414,Navi Large & Midcap Fund - Direct Annual IDCW Payout,39.72320,INF959L01CR5INF959L01CS3,N/A,N/A
140243,Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,42.16700,INF843K01AU1,N/A,N/A
135812,Tata India Pharma & Healthcare Fund-Regular Plan-Growth,29.48800,INF277K016A9,N/A,N/A
135800,Tata Digital India Fund-Direct Plan-Growth,60.04790,INF277K01Z77,N/A,N/A
135806,TATA India Consumer Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option ,49.77240,INF277K014A4,N/A,N/A
135744,Kotak Nifty 50 Value 20 ETF - Payout of Income Distribution cum capital withdrawal option,154.58860,INF174K01Z71,N/A,N/A
135864,Reliance Fixed Horizon Fund XXIX- Series 18- Growth Option,11.97410,INF204KA17S6,N/A,N/A
140369,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Annual Div Option,10.00000,INF789FC1GN4,N/A,N/A
135886,Reliance Fixed Horizon Fund XXIX- Series 19- Direct Plan-Dividend Payout Option,10.00000,INF204KA14T1,N/A,N/A
135804,Tata India Consumer Fund-Regular Plan-Growth,43.62400,INF277K010A2,N/A,N/A
135784,Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth,45.38700,INF769K01DK3,N/A,N/A
141410,NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout,34.18150,INF959L01CT1INF959L01CU9,N/A,N/A
140512,Nippon India Fixed Horizon Fund XXXII- Series 7- Direct Plan-Growth Option,12.18960,INF204KB1HC6,N/A,N/A
140526,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Annual Div Option,10.00000,INF789FC1ID1,N/A,N/A
140605,IDFC Credit Risk Fund-Direct Plan-Half Yearly Dividend,10.45170,INF194KA1X04INF194KA1X12,N/A,N/A
140421,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Quarterly Div Option,10.00000,INF789FC1GS3,N/A,N/A
140601,Nippon India Fixed Horizon Fund XXXII- Series 10- Direct Plan- Dividend Payout Option,10.55480,INF204KB1HL7,N/A,N/A
,,N/A,,N/A,N/A
140600,Nippon India Fixed Horizon Fund XXXII- Series 10- Direct Plan- Growth Option,10.55490,INF204KB1HK9,N/A,N/A
140228,Edelweiss Mid Cap Fund - Direct Plan - Growth Option,109.29400,INF843K01AO4,N/A,N/A
140293,Edelweiss Banking and PSU Debt Fund - Direct Plan Monthly - IDCW Option,10.93970,INF843K01FI5INF843K01FH7,N/A,N/A
140614,Mahindra Manulife Low Duration Fund - Regular Plan - Daily IDCW,1004.45290,INF174V01226,N/A,N/A
140149,Nippon India Dual Advantage Fixed Tenure Fund X- Plan B- Dividend Payout Option,10.00000,INF204KB1FG1,N/A,N/A
,,N/A,INF204KB1HH5,N/A,N/A
,,N/A,INF204KB1FV0,N/A,N/A
140486,SBI Long Term Advantage Fund - Series IV - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),41.19410,INF200KA1LT7,N/A,N/A
140166,Nippon India Fixed Horizon Fund XXXII- Series 4- Direct Plan- Dividend Payout Option,10.00000,INF204KB1GB0,N/A,N/A
140612,BANDHAN Credit Risk Fund - Regular Plan Periodic IDCW,12.17180,INF194KA1V14INF194KA1V22,N/A,N/A
140349,Edelweiss Equity Savings Fund - Regular Plan - IDCW Option,16.29450,INF843K01KI5INF843K01KJ3,N/A,N/A
140467,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Maturity Div Option,10.00010,INF789FC1HO0,N/A,N/A
140544,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Regular Plan - Dividend Option,10.00000,INF789FC1IM2,N/A,N/A
140382,BANDHAN Hybrid Equity Fund-Direct Plan Growth,26.79700,INF194KA1U56,N/A,N/A
140286,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,24.17870,INF843K01FC8,N/A,N/A
140185,Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option,1194.43040,INF754K01HJ8INF754K01HB5,N/A,N/A
140235,Edelweiss Money Market Fund - Direct Plan - IDCW Option,27.83680,INF843K01CF8INF843K01CG6,N/A,N/A
140510,Nippon India Fixed Horizon Fund XXXII- Series 7- Growth Option,12.04290,INF204KB1HA0,N/A,N/A
140518,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Quarterly Div Option,10.00000,INF789FC1HY9,N/A,N/A
140457,UTI Long Term Advantage Fund Series V - Direct Plan - IDCW,15.47350,INF789FC1HS1,N/A,N/A
140407,Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Growth Option,12.13590,INF204KB1GF1,N/A,N/A
140466,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Growth Option,12.48120,INF789FC1HN2,N/A,N/A
140435,ICICI Prudential Value Fund - Series 10 - Cumulative Option,11.89000,INF109KB1L87,N/A,N/A
140559,Nippon India Fixed Horizon Fund - XXXII - Series 9 - Growth Option,12.72730,INF204KB1HM5,N/A,N/A
140373,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Growth Option,12.59360,INF789FC1GP9,N/A,N/A
140524,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Growth Option,12.48470,INF789FC1IF6,N/A,N/A
140289,Edelweiss Banking and PSU Debt Fund - Regular Plan Weekly - IDCW Option,10.14740,INF843K01FN5,N/A,N/A
135637,Reliance Fixed Horizon Fund XXIX- Series 14-Direct Plan-Growth Option,12.66440,INF204KA19Q6,N/A,N/A
140193,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option,1103.80560,INF754K01GP7,N/A,N/A
140225,Edelweiss Mid Cap Fund - Regular Plan - Growth Option,94.45700,INF843K01013,N/A,N/A
140283,Edelweiss Banking and PSU Debt Fund - Regular Plan - Growth Option,23.37900,INF843K01FK1,N/A,N/A
140521,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Maturity Div Option,10.00000,INF789FC1IE9,N/A,N/A
140368,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Growth Option,12.46790,INF789FC1GR5,N/A,N/A
140515,Nippon India Dual Advantage Fixed Tenure Fund X- Plan F- Direct Plan-Dividend Payout Option,10.00000,INF204KB1GW6,N/A,N/A
140381,BANDHAN Hybrid Equity Fund-Regular Plan Growth,23.93300,INF194KA1U15,N/A,N/A
140611,BANDHAN Credit Risk Fund - Regular Plan Half Yearly IDCW,10.14680,INF194KA1V71INF194KA1V89,N/A,N/A
140539,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Direct Plan - Dividend Option,12.46750,INF109KB1O19,N/A,N/A
140562,Nippon India Fixed Horizon Fund - XXXII - Series 9 - Dividend Payout Option,10.00000,INF204KB1HN3,N/A,N/A
140354,Edelweiss Flexi Cap Fund - Direct Plan - IDCW Option,34.60400,INF843K01KL9INF843K01KM7,N/A,N/A
140294,Edelweiss Banking and PSU Debt Fund - Regular Plan Fortnightly - IDCW Option,14.12000,INF843K01FO3,N/A,N/A
140542,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Direct Plan - Dividend Option,10.00000,INF789FC1IO8,N/A,N/A
140364,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan B 1222 Days - Dividend Option,11.88410,INF109KB1L53,N/A,N/A
140284,Edelweiss Banking and PSU Debt Fund - Regular Plan - IDCW Option,17.67430,INF843K01FL9INF843K01FM7,N/A,N/A
140383,BANDHAN Hybrid Equity Fund-Direct Plan IDCW,21.14900,INF194KA1U64INF194KA1U72,N/A,N/A
140540,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Dividend Option,12.44460,INF109KB1N93,N/A,N/A
140455,UTI Long Term Advantage Fund Series V - Regular Plan - Growth Option,14.74330,INF789FC1HR3,N/A,N/A
,,N/A,,N/A,N/A
140433,ICICI Prudential Value Fund - Series 10 - Direct Plan - Cumulative Option,12.32000,INF109KB1M03,N/A,N/A
140350,Edelweiss Equity Savings Fund - Direct Plan - Bonus Option,25.85830,INF843K01KD6,N/A,N/A
140288,Edelweiss Banking and PSU Debt Fund - Direct Plan - IDCW Option,18.43550,INF843K01FD6INF843K01FE4,N/A,N/A
140609,BANDHAN Credit Risk Fund - Regular Plan Growth,15.67430,INF194KA1W39,N/A,N/A
140328,Edelweiss Emerging Markets Opportunities Equity Offshore Fund - Regular Plan - Growth Option,15.00310,INF843K01IY6,N/A,N/A
140520,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Growth Option,12.35990,INF789FC1IH2,N/A,N/A
140610,BANDHAN Credit Risk Fund-Direct Plan-Annual IDCW,10.74740,INF194KA1X38INF194KA1X46,N/A,N/A
140130,UTI FTIF Series XXV-X (1229 Days)- Direct Plan - Growth Option,12.62230,INF789FC1FW7,N/A,N/A
140522,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Flexi Div Option,10.00000,INF789FC1IB5,N/A,N/A
140172,Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option,83.31100,INF843K01047,N/A,N/A
140432,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D- Direct Plan-Dividend Payout Option,10.00000,INF204KB1GK1,N/A,N/A
140511,Nippon India Fixed Horizon Fund XXXII- Series 7- Dividend Payout Option,10.00000,INF204KB1HB8,N/A,N/A
140226,Edelweiss Mid Cap Fund - Regular Plan - IDCW Option,54.45700,INF843K01021INF843K01039,N/A,N/A
140232,Edelweiss Money Market Fund - Regular Plan - IDCW Option,25.58260,INF843K01351INF843K01369,N/A,N/A
140376,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Quarterly Div Option,10.00000,INF789FC1GI4,N/A,N/A
140273,Edelweiss US Value Equity Offshore Fund - Regular Plan - Growth Option,32.78970,INF843K01ED9,N/A,N/A
140473,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Flexi Div Option,10.00010,INF789FC1HJ0,N/A,N/A
140408,Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Direct Plan - Growth Option,12.45080,INF204KB1GD6,N/A,N/A
140140,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan A 2056 Days - IDCW Option,15.02070,INF109KB1K96,N/A,N/A
,,N/A,,N/A,N/A
140177,Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option,1057.98130,INF754K01HF6,N/A,N/A
140419,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Growth Option,12.59570,INF789FC1GZ8,N/A,N/A
140194,Edelweiss Liquid Fund - Direct Plan - Bonus Option,1897.16750,INF754K01GY9,N/A,N/A
140129,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Maturity Div Option,10.00000,INF789FC1FX5,N/A,N/A
140306,Edelweiss Government Securities Fund - Direct Plan Fortnightly - IDCW Option,24.52220,INF843K01GX2,N/A,N/A
140384,BANDHAN Hybrid Equity Fund-Regular Plan IDCW,18.90100,INF194KA1U23INF194KA1U31,N/A,N/A
140374,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Maturity Div Option,10.00010,INF789FC1GO2,N/A,N/A
140171,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Dividend Option,10.00010,INF789FC1GE3,N/A,N/A
140523,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Maturity Div Option,10.00000,INF789FC1IG4,N/A,N/A
140537,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Cumulative Option,12.44460,INF109KB1N85,N/A,N/A
140599,Nippon India Fixed Horizon Fund XXXII- Series 10- Dividend Payout Option,10.43020,INF204KB1HJ1,N/A,N/A
140169,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Direct Plan - Dividend Option,10.00000,INF789FC1GG8,N/A,N/A
140613,Mahindra Manulife Low Duration Fund - Direct Plan -Growth,1666.84630,INF174V01267,N/A,N/A
140525,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Annual Div Option,10.00000,INF789FC1HZ6,N/A,N/A
140561,Nippon India Fixed Horizon Fund - XXXII - Series 9 - Direct Plan - Dividend Payout Option,10.00000,INF204KB1HP8,N/A,N/A
140159,Nippon India Fixed Horizon Fund XXXII- Series 2- Growth Option,12.55360,INF204KB1FQ0,N/A,N/A
140178,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,1231.20580,INF754K01HG4,N/A,N/A
140229,Edelweiss Money Market Fund - Regular Plan - Growth Option,27.19570,INF843K01344,N/A,N/A
140425,Nippon India Fixed Horizon Fund XXXII- Series 5- Dividend Payout Option,10.00000,INF204KB1GH7,N/A,N/A
140503,ICICI Prudential Value Fund - Series 11 - Direct Plan - Dividend Option,11.69000,INF109KB1M94,N/A,N/A
140439,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E- Direct Plan- Dividend Payout Option,10.00000,INF204KB1GO3,N/A,N/A
